id,word,pos,ua,definitionUa,ax_semantic,ax_natural,ax_grammar,ax_pos,ax_register,ax_calque,ax_consistency,ax_pedagogical,ax_ui,disposition,confidence,category,proposed_target,proposed_value,rationale
SB-1221,trademark,n.,товарний знак,"Слово, символ або фраза, які використовуються для ідентифікації продукту певної компанії та відрізняють його від продуктів інших компаній.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"trademark → «товарний знак»; definition (a word, symbol or phrase identifying a company's product and distinguishing it from others) is accurate; noun POS matches."
SB-1150,suck,v.,смоктати,"Використовувати рот і губи для втягування (рідини, особливо молока з грудей).",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"suck → «смоктати»; definition (to use the mouth and lips to draw in liquid, esp. milk from the breast) is accurate; verb POS matches."
SB-1348,issues,word family,питання; проблеми,"Важливі питання або проблеми, які потребують обговорення чи розв’язання.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,issues → «питання; проблеми»; definition (important matters or problems needing discussion or resolution) is accurate; plural noun POS matches.
SB-0872,pit,n.,яма,Яма в землі.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,pit → «яма»; definition (a hole in the ground) is accurate; noun POS matches.
SB-1186,tender,adj.,ніжний,Чутливий або болючий на дотик.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,tender → «ніжний»; definition (sensitive or painful to the touch) is accurate for this sense; adjective POS matches.
SB-1525,prior,word family,попередній,"Прихід раніше за порядком або часом; раніше, колишній, попередній.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"prior → «попередній»; definition (coming earlier in order or time; former, previous) is accurate; adjective POS matches."
SB-1721,visual,word family,візуальний,Пов’язані із зором або впливають на нього.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,visual → «візуальний»; definition (relating to or affecting sight) is accurate; adjective POS matches.
SB-0482,exile,n.,вигнання,Стан вигнання з дому чи країни.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,exile → «вигнання»; definition (the state of being banished from one's home or country) is accurate; noun POS matches.
SB-1006,residue,n.,залишок,"Те, що зберігається або залишається після видалення або усунення інших елементів.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,residue → «залишок»; definition (what is retained or left after other elements are removed) is accurate; noun POS matches.
SB-0742,mask,n.,маска,"Покриття, або часткове покриття, для обличчя, яке використовується для маскування або захисту.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"mask → «маска»; definition (a covering, or partial covering, for the face used to disguise or protect) is accurate; noun POS matches."
SB-0201,collaborate,v.,співпрацювати,Працювати разом з іншими для досягнення спільної мети.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,collaborate → «співпрацювати»; definition (to work together with others toward a common goal) is accurate; verb POS matches.
SB-1312,worthy,adj.,гідний,"Мати цінність, заслуги або цінність.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"worthy → «гідний»; definition (having worth, merit or value) is accurate; adjective POS matches."
SB-1730,concurrent,word family,одночасний,Відбувається одночасно; одночасний.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,concurrent → «одночасний»; definition (occurring at the same time; simultaneous) is accurate; adjective POS matches.
SB-0303,courtesy,n.,ввічливість,Ввічлива поведінка.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,courtesy → «ввічливість»; definition (polite behaviour) is accurate; noun POS matches.
SB-0761,merger,n.,злиття,"Юридичне об’єднання двох або більше корпорацій в одну юридичну особу, активи та зобов’язання, як правило, бере на себе сторона-покупець.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,merger → «злиття»; definition (the legal combination of two or more corporations into one legal entity) is accurate; noun POS matches.
SB-1379,categories,word family,категорії,"Групи, до яких об’єднують речі з подібними властивостями.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,categories → «категорії»; definition (groups into which things with similar properties are combined) is accurate; plural noun POS matches.
SB-0081,arm,v.,озброювати,Для забезпечення бронею або (особливо пізніше) зброєю.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,arm → «озброювати»; definition (to provide with armour or weapons) is accurate; verb POS matches.
SB-1349,labour,word family,праця; робоча сила,"Зусилля, витрачені на певне завдання; трудитися, працювати.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"labour → «праця; робоча сила»; definition (effort expended on a task; to toil, work) is accurate; covers noun+verb senses."
