id,word,pos,ua,definitionUa,ax_semantic,ax_natural,ax_grammar,ax_pos,ax_register,ax_calque,ax_consistency,ax_pedagogical,ax_ui,disposition,confidence,category,proposed_target,proposed_value,rationale
SB-0435,embed,v.,вбудовувати,Для інкапсуляції в інший документ або файл даних.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,embed → «вбудовувати»; definition (to encapsulate within another document or data file) is accurate for the data sense; verb POS matches.
SB-1076,sketch,n.,ескіз,"Швидко виконаний малюнок від руки, який не передбачається як закінчена робота, часто складається з безлічі ліній, що накладаються один на одного.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"sketch → «ескіз»; definition (a quickly made freehand drawing, not a finished work) is accurate; noun POS matches."
SB-0743,massacre,n.,різанина,"Вбивство значної кількості (зазвичай обмежене людьми), де спротив чинити незначний або взагалі відсутній, із застосуванням невибіркового насильства, без необхідності та/або всупереч цивілізованим нормам.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,massacre → «різанина»; definition (the killing of a significant number with little resistance and indiscriminate violence) is accurate; noun POS matches.
SB-0590,humanitarian,adj.,гуманітарний,Що стосується добробуту людей.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,humanitarian → «гуманітарний»; definition (relating to human welfare) is accurate; adjective POS matches.
SB-1662,priority,word family,пріоритет,Відносна важливість елемента.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,priority → «пріоритет»; definition (the relative importance of an item) is accurate; noun POS matches.
SB-0635,instinct,n.,інстинкт,Природний або вроджений імпульс або поведінка.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,instinct → «інстинкт»; definition (a natural or innate impulse or behaviour) is accurate; noun POS matches.
SB-1723,analogous,word family,аналогічний,"Наявність аналога, статус аналога; відповідний чомусь іншому; має певну схожість або схожу пропорцію (часто після «до».)",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,analogous → «аналогічний»; definition (corresponding to something else; having a similarity or like proportion) is accurate; adjective POS matches.
SB-1686,currency,word family,валюта,"Гроші чи інші предмети, які використовуються для здійснення операцій.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,currency → «валюта»; definition (money or other items used to conduct transactions) is accurate; noun POS matches.
SB-1564,mental,word family,психічний,Що стосується розуму чи конкретно повної емоційної та інтелектуальної реакції індивіда на зовнішню реальність.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,mental → «психічний»; definition (relating to the mind or the individual's full emotional and intellectual response) is accurate; adjective POS matches.
SB-1692,eventually,word family,зрештою,"Зрештою; пізніше, особливо після тривалого часу, серія проблем, боротьби, затримок або невдач.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"eventually → «зрештою»; definition (in the end; later, esp. after a long time or series of problems) is accurate; adverb POS matches."
SB-1438,core,word family,ядро,У загальному вживанні суттєва частина речі в оточенні інших істотних речей.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,core → «ядро»; definition (the essential part of a thing surrounded by other essential things) is accurate; noun POS matches.
SB-1191,terrific,adj.,чудовий,"Надзвичайно добре; відмінно, дивовижно.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"terrific → «чудовий»; definition (extremely good; excellent, amazing) is accurate; adjective POS matches."
SB-0379,directory,n.,каталог,Структурований список імен і характеристик файлів на пристрої зберігання.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,directory → «каталог»; definition (a structured list of file names and attributes on a storage device) is accurate for the computing sense; noun POS matches.
SB-1382,community,word family,громада,"Група, що має спільні характеристики, такі як одна мова, закон, релігія чи традиція.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"community → «громада»; definition (a group sharing characteristics such as language, law, religion or tradition) is accurate; noun POS matches."
SB-1658,media,word family,ЗМІ,Засоби та інститути публікації та трансляції інформації.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,media → «ЗМІ»; definition (the means and institutions of publishing and broadcasting information) is accurate; noun POS matches.
SB-0700,lesser,adj.,менший,"З двох (або, рідше, більше двох) речей: меншої за розміром (менше), за цінністю, за важливістю тощо.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"lesser → «менший»; definition (smaller in size, value or importance of two things) is accurate; adjective POS matches."
SB-0186,citizenship,n.,громадянство,Стан громадянства; статус громадянина.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,citizenship → «громадянство»; definition (the state or status of being a citizen) is accurate; noun POS matches.
SB-0768,mill,n.,млин,"Пристрій для подрібнення таких речовин, як зерно, насіння тощо (деякі малі та прості, а інші великі та складні).",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,mill → «млин»; definition (a device for grinding substances such as grain or seeds) is accurate; noun POS matches.
SB-0400,disturbing,adj.,тривожний,Спричинення дистресу або занепокоєння; засмучення або тривога.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,disturbing → «тривожний»; definition (causing distress or worry; upsetting or alarming) is accurate; adjective POS matches.
SB-1432,components,word family,компоненти,"Менша самодостатня частина більшої сутності. Часто стосується виготовленого об’єкта, який є частиною більшого пристрою.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,components → «компоненти»; definition (a smaller self-contained part of a larger entity) is accurate; plural noun POS matches.
SB-1303,widow,n.,вдова,"Особа, яка втратила чоловіка і не одружилася повторно:",pass,pass,pass,pass,pass,pass,pass,pass,flag,P2,high,dangling-punctuation,definitionUa,"Особа, яка втратила чоловіка/дружину і не одружилася повторно.",widow definition ends with a dangling colon «...повторно:» and no following text; content otherwise conveys the sense.
SB-0088,assault,"n., v.",напад,"Нападати, фізично чи фігурально; атакувати.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,"assault → «напад»; definition (to attack, physically or figuratively) covers the n.,v. senses; POS tag matches."
SB-0795,neighbouring,adj.,сусідній,Розташований поруч або поблизу іншого місця чи території.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,neighbouring → «сусідній»; definition (located next to or near another place or territory) is accurate; adjective POS matches.
SB-1719,virtually,word family,практично,"Майже, але не зовсім.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"virtually → «практично»; definition (almost, but not quite) is accurate; adverb POS matches."
