id,word,pos,ua,definitionUa,ax_semantic,ax_natural,ax_grammar,ax_pos,ax_register,ax_calque,ax_consistency,ax_pedagogical,ax_ui,disposition,confidence,category,proposed_target,proposed_value,rationale
SB-1078,slam,v.,грюкнути,"Закрити з раптовою силою, щоб створити удар і шум.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"slam → «грюкнути»; definition (to shut with sudden force, producing an impact and noise) is accurate; verb POS matches."
SB-1219,toxic,adj.,токсичний,Сильно негативний або шкідливий.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,toxic → «токсичний»; definition (strongly negative or harmful) covers the figurative sense; the literal 'poisonous' sense is also carried by «токсичний»; adjective POS matches.
SB-1327,contract,word family,договір; укладати контракт; скорочуватися,"Угода між двома чи більше сторонами про виконання певної роботи або замовлення, часто тимчасова або на фіксований термін і зазвичай регулюється письмовою угодою.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"contract → «договір; укладати контракт; скорочуватися»; definition (an agreement between parties to perform work, usually written) is accurate; the family covers noun+verb senses."
SB-1018,reverse,v.,змінювати на протилежне; рухатися назад,"Змінювати напрям, порядок або результат на протилежний; також рухатися назад.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"reverse → «змінювати на протилежне; рухатися назад»; definition (to change direction, order or outcome to the opposite; also to move backward) is accurate; verb POS matches."
SB-0185,circulation,n.,обіг,Акт переходу з місця на місце або від людини до людини; вільна дифузія; спосіб передавання.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,circulation → «обіг»; definition (the act of passing from place to place or person to person; free diffusion) is accurate; noun POS matches.
SB-0853,pastor,n.,пастор,Хтось із духовною владою над групою людей.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,pastor → «пастор»; definition (someone with spiritual authority over a group of people) is accurate; noun POS matches.
SB-1552,entities,word family,сутності,"Те, що існує як окрема одиниця, часто використовується для організацій, які не мають фізичної форми.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,"entities → «сутності»; definition (something existing as a distinct unit, often for organisations without physical form) matches the entity family; plural noun POS."
SB-1203,thread,n.,нитка,"Шнур, утворений шляхом прядіння або скручування разом текстильних волокон або ниток в одне або кілька безперервних ниток, зазвичай використовується в рукоділлі.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"thread → «нитка»; definition (a cord formed by spinning or twisting textile fibres, used in needlework) is accurate; noun POS matches."
SB-0375,diminish,v.,зменшувати,Зробити меншим.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,diminish → «зменшувати»; definition (to make smaller) is accurate; verb POS matches.
SB-0023,acre,n.,акр,"Англійська одиниця площі землі (символ: a. або ac.), яка спочатку позначала денну оранку за ярмо волів, тепер стандартизована як 4840 квадратних ярдів або 4046,86 квадратних метрів.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"acre → «акр»; definition (an English unit of land area, standardised as 4840 sq yards / 4046.86 sq metres) is accurate; noun POS matches."
SB-0077,architectural,adj.,архітектурний,Що стосується архітектури.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,architectural → «архітектурний»; definition (relating to architecture) is accurate; adjective POS matches.
SB-1339,factors,word family,чинники; фактори,"Один із елементів, обставин або впливів, які сприяють досягненню результату.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"factors → «чинники; фактори»; definition (one of the elements, circumstances or influences contributing to a result) is accurate; plural noun POS matches."
SB-1774,intrinsic,word family,внутрішній,"Вроджений, властивий, невіддільний від самої речі, істотний.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"intrinsic → «внутрішній»; definition (innate, inherent, inseparable from the thing itself, essential) is accurate; adjective POS matches."
SB-1112,squeeze,v.,стискати,Чинити тиск одночасно з двох або більше сторін.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,squeeze → «стискати»; definition (to exert pressure simultaneously from two or more sides) is accurate; verb POS matches.
SB-1245,turnover,n.,оборот,"Сума грошей, прийнята як продажі, здійснені за певний період.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,turnover → «оборот»; definition (the amount of money taken as sales in a given period) is accurate; noun POS matches.
SB-1599,enhanced,word family,посилений,"У версії або формі, яка була вдосконалена або краща за іншу стандартну форму.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,enhanced → «посилений»; definition (in a version or form improved or better than another standard form) is accurate; consistent gloss.
SB-1469,registered,word family,зареєстрований,Внесення свого імені до офіційного списку або внесення до реєстру.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,registered → «зареєстрований»; definition (having entered one's name on an official list or a register) is accurate; consistent gloss.
SB-1667,somewhat,word family,дещо,В обмеженій мірі або ступені; не повністю.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,somewhat → «дещо»; definition (to a limited extent or degree; not completely) is accurate; adverb POS matches.
SB-0126,beneficiary,n.,бенефіціар,"Той, хто користується або отримує перевагу.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,beneficiary → «бенефіціар»; definition (one who benefits or receives an advantage) is accurate; noun POS matches.
SB-0165,cargo,n.,вантаж,"Вантаж, що перевозиться кораблем, літаком або автомобілем.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"cargo → «вантаж»; definition (freight carried by a ship, aircraft or vehicle) is accurate; noun POS matches."
SB-1651,guarantee,word family,гарантія,"Все, що забезпечує певний результат.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,guarantee → «гарантія»; definition (anything that ensures a particular outcome) is accurate; noun POS matches.
