id,word,pos,ua,definitionUa,semantic_fidelity,idiomatic_ukrainian,grammar_morphology_syntax_punctuation_word_order,pos_alignment,learner_register,russianism_surzhyk_calque_risk,ua_definition_consistency,pedagogical_accuracy,ui_formatting_integrity,pass_a_disposition,category,confidence,rationale,proposed_target,proposed_value
SB-0320,cynical,adj.,цинічний,"Скептично ставиться до чесності, щирості або мотивів інших.",PASS,PASS,DEFECT,DEFECT,PASS,PASS,PASS,PASS,PASS,P2,pos-alignment,medium,The finite-verb phrase «Скептично ставиться» lacks a subject and does not directly define the adjective.,definitionUa,"Схильний сумніватися в чесності, щирості або мотивах інших."
SB-0323,dawn,n.,світанок,Період ранкових сутінків безпосередньо перед сходом сонця.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0325,debut,n.,дебют,"Перший виступ виконавця перед публікою у спорті, мистецтві чи іншій сфері.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0326,decision-making,n.,прийняття рішень,Процес аналізу можливостей і вибору одного рішення.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0335,defensive,adj.,оборонний,"Що стосується захисту, на відміну від нападу.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0337,deficit,n.,дефіцит,"Ситуація, коли або сума, за якої витрати перевищують (наприклад, державні) доходи.",PASS,DEFECT,DEFECT,PASS,PASS,PASS,PASS,DEFECT,PASS,P1,grammar-syntax,high,"«Ситуація, коли або сума, за якої» is grammatically malformed and not usable as a definition.",definitionUa,"Нестача коштів або сума, на яку витрати перевищують доходи."
SB-0338,defy,v.,кинути виклик,Відмовлятися підкорятися.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0339,delegate,n.,делегат,"Особа, уповноважена діяти як представник іншої особи; депутат.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0341,delicate,adj.,делікатний,Легко пошкоджується або потребує обережного поводження.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0342,demon,n.,демон,Злий надприродний дух.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0344,denounce,v.,засуджувати,Публічно та рішуче засуджувати когось або щось.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0345,dense,adj.,щільний,Має відносно високу щільність.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0346,density,n.,щільність,"Міра маси речовини, що міститься в одиниці об’єму.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0347,dependence,n.,залежність,"Стан залежності, покладання на іншого.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0348,depict,v.,зображувати,"Відобразити щось, використовуючи слова, звуки, зображення чи інші засоби.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0352,deprive,v.,позбавляти,"Вживається з «від», щоб забрати щось у (когось) і тримати подалі; відмовляти комусь у чомусь.",PASS,PASS,DEFECT,PASS,PASS,PASS,DEFECT,DEFECT,PASS,P1,pedagogical-accuracy,high,The usage note incorrectly says deprive is used with Ukrainian «від» rather than the genitive construction позбавляти когось чогось.,definitionUa,"Позбавляти когось чогось або не давати йому того, що він має чи потребує."
SB-0353,deputy,n.,заступник,"Той, кого призначають на заміну інших і мають право діяти за них від їхнього імені або від їхнього імені; заступник на посаді.",PASS,DEFECT,DEFECT,PASS,PASS,PASS,PASS,DEFECT,PASS,P1,grammar-syntax,high,The definition has singular/plural disagreement and repeats «від їхнього імені» nonsensically.,definitionUa,"Особа, призначена діяти замість іншої або допомагати посадовцеві як його заступник."
SB-0358,desktop,n.,робочий стіл,"Основний графічний інтерфейс користувача операційної системи, зазвичай відображає значки, вікна та фонові шпалери.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0359,destructive,adj.,руйнівний,Заподіяння руйнування; завдає шкоди.,PASS,PASS,DEFECT,DEFECT,PASS,PASS,PASS,PASS,PASS,P2,pos-alignment,medium,The definition alternates between a noun phrase and a finite verb instead of defining the adjective.,definitionUa,"Такий, що руйнує або завдає значної шкоди."
SB-0360,detain,v.,затримувати,"Перешкоджати комусь продовжити, стримуючи їх або висуваючи претензії на їх увагу.",DEFECT,PASS,DEFECT,PASS,PASS,PASS,PASS,DEFECT,PASS,P1,semantic-fidelity,high,The definition uses mismatched plural pronouns and an opaque attention-claim sense instead of detention.,definitionUa,Не дозволяти комусь піти або тимчасово тримати під вартою.
SB-0361,detection,n.,виявлення,"Дія або процес виявлення, розкриття або з'ясування, відкриття чогось нового, прихованого або замаскованого.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0362,detention,n.,затримання,Тимчасове тримання під вартою або арешт.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0365,devil,n.,диявол,Головний диявол; Сатана.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0366,devise,v.,придумати,Використовувати свій інтелект для планування або проектування (щось).,PASS,DEFECT,DEFECT,PASS,PASS,PASS,PASS,PASS,PASS,P2,grammar-syntax,medium,The parenthetical accusative is malformed after «планування або проектування».,definitionUa,"Використовуючи кмітливість, придумувати або розробляти щось."
SB-0367,diagnose,v.,діагностувати,"Визначити, яка хвороба викликає ознаки та симптоми хворої людини; знайти діагноз.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0368,diagnosis,n.,діагноз,Процес або випадок ідентифікації природи та причини медичного стану чи хвороби.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0370,dictator,n.,диктатор,"Тоталітарний лідер країни, нації чи уряду.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0373,dilemma,n.,дилема,"Обставина, за якої необхідно зробити вибір між двома чи більше альтернативами, які здаються однаково небажаними.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0375,diminish,v.,зменшувати,Зробити меншим.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0376,dip,v.,занурювати; опускатися,Опустити в рідину.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0377,diplomat,n.,дипломат,"Особа, наприклад посол, яка офіційно акредитована представляти уряд у його відносинах з іншими урядами чи міжнародними організаціями",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,DEFECT,P2,ui-formatting,medium,The definition is missing terminal punctuation.,definitionUa,"Особа, наприклад посол, офіційно уповноважена представляти уряд у відносинах з іншими державами чи міжнародними організаціями."
SB-0379,directory,n.,каталог,Структурований список імен і характеристик файлів на пристрої зберігання.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0381,discard,v.,відкинути,"Викинути, відкинути.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0385,discourse,n.,дискурс,"Вираження словами, усним або письмовим.",PASS,DEFECT,DEFECT,PASS,PASS,PASS,PASS,DEFECT,PASS,P1,grammar-syntax,high,"«Вираження словами, усним або письмовим» has broken case and adjective agreement.",definitionUa,Усне або письмове висловлення думок; зв’язна мова чи обговорення певної теми.
SB-0386,discretion,n.,розсуд,Здатність робити мудрий вибір або приймати рішення.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0387,discrimination,n.,дискримінація,"Диференційоване ставлення до окремої особи чи групи в невигідну для них сторону; ставлення або увага на основі класу чи категорії, а не індивідуальних заслуг; упередженість; упередження; фанатизм.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0388,dismissal,n.,звільнення,Позбавлення посади; факт або процес звільнення з роботи або позбавлення звання.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0393,disrupt,v.,порушувати,Ввести в замішання або безлад.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0394,disruption,n.,порушення,Переривання регулярного потоку або послідовності чогось.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0400,disturbing,adj.,тривожний,Спричинення дистресу або занепокоєння; засмучення або тривога.,PASS,PASS,DEFECT,DEFECT,DEFECT,PASS,PASS,PASS,PASS,P2,pos-alignment,medium,The definition mixes a verbal noun phrase with nouns and does not cleanly define the adjective.,definitionUa,"Такий, що спричиняє тривогу, занепокоєння або сильний душевний дискомфорт."
SB-0402,divine,adj.,божественний,Від бога або стосовно нього.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0403,doctrine,n.,доктрина,"Сукупність вчень ідеології, найчастіше релігії, або ідеологічного чи релігійного лідера, організації, групи чи тексту.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0407,donor,n.,донор,"Той, хто робить пожертву.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0408,dose,n.,доза,"Відміряна порція ліків, прийнята в будь-який час.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0413,dual,adj.,подвійний,Характеризується наявністю двох (зазвичай еквівалентних) компонентів.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0419,earnings,n.,заробіток,"Заробітна плата, зароблені гроші, дохід.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0422,ecological,adj.,екологічний,"Пов’язаний з екологією, взаємозв’язками організмів і навколишнього середовища.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0426,ego,n.,его,"Я, особливо з почуттям власної значущості.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0429,elevate,v.,підняти,Підняти (щось) на вищу посаду.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0430,eligible,adj.,придатний,Дозвіл і відповідність необхідним умовам для участі в чомусь або бути обраним для чогось,DEFECT,PASS,PASS,DEFECT,PASS,PASS,DEFECT,DEFECT,DEFECT,P1,pos-alignment,high,"The noun-phrase definition does not define an adjective, and «придатний» alone misses having the right to participate.",ua+definitionUa,"ua: той, хто має право; придатний | definitionUa: Такий, що відповідає вимогам і тому має право брати участь або бути обраним."
SB-0431,elite,n.,еліта,"Особлива група або соціальний клас людей, які мають вищий соціальний чи економічний статус і відповідну владу, переваги чи привілеї в суспільстві; член такої групи.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0433,embarrassment,n.,збентеження,"Стан дискомфорту, що виникає через сором'язливість або свідомість порушення соціального правила; приниження.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0434,embassy,n.,посольство,"Організація або група офіційних осіб, які постійно представляють суверенну державу в другій суверенній державі або щодо міжнародної організації, такої як ООН.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0435,embed,v.,вбудовувати,Для інкапсуляції в інший документ або файл даних.,PASS,PASS,DEFECT,DEFECT,PASS,PASS,PASS,DEFECT,PASS,P1,grammar-syntax,high,The purpose noun phrase «Для інкапсуляції» does not define the verb вбудовувати.,definitionUa,"Вставляти один об’єкт, файл або фрагмент даних в інший."
SB-0436,embody,v.,втілювати,Представляти у фізичній або конкретній формі; втілювати чи персоніфікувати.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-0437,emergence,n.,поява,"Акт підйому з рідини, виходу з огортання чи приховування, або підняття в поле зору; зовнішній вигляд.",DEFECT,DEFECT,PASS,PASS,PASS,PASS,PASS,DEFECT,PASS,P1,semantic-fidelity,high,«Зовнішній вигляд» is a false-friend rendering of appearance and does not mean emergence.,definitionUa,"Процес появи, виникнення або виходу з прихованого стану."
SB-0438,empirical,adj.,емпіричний,"Стосовно або засноване на досвіді, на відміну від теорії.",PASS,PASS,DEFECT,DEFECT,PASS,PASS,PASS,PASS,PASS,P2,grammar-syntax,medium,Neuter «засноване» does not agree with the masculine adjective being defined.,definitionUa,"Такий, що ґрунтується на досвіді або спостереженні, а не лише на теорії."
SB-0441,encompass,v.,охоплювати,"Включити в його сферу дії; обвести або обійти так, щоб оточити; підкладати; містити.",DEFECT,DEFECT,PASS,PASS,PASS,PASS,PASS,DEFECT,PASS,P1,semantic-fidelity,high,The definition contains unclear pronoun reference and the unrelated verb «підкладати».,definitionUa,"Охоплювати, включати до свого складу або оточувати."
SB-0442,encouragement,n.,заохочення,"Слова чи дії, які підвищують чиюсь впевненість",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,DEFECT,P2,ui-formatting,medium,The definition is missing terminal punctuation.,definitionUa,"Слова чи дії, які підвищують чиюсь упевненість."
SB-0444,endeavour,n.,зусилля,Серйозна або наполеглива спроба досягти певної мети.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
