id,word,pos,ua,definitionUa,ax_semantic,ax_natural,ax_grammar,ax_pos,ax_register,ax_calque,ax_consistency,ax_pedagogical,ax_ui,disposition,confidence,category,proposed_target,proposed_value,rationale
SB-0546,glory,n.,слава,"Честь, захоплення чи відзнака, надані особі чи речі за спільною згодою; висока репутація; відомість.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"glory → «слава»; definition (honour, admiration or distinction by common consent; high reputation) is accurate; noun POS matches."
SB-1740,format,word family,формат,Макет публікації чи документа.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,format → «формат»; definition (the layout of a publication or document) is accurate; noun POS matches.
SB-0278,cooperate,v.,співпрацювати,"Працювати або діяти разом, особливо для спільної мети чи користі.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,cooperate → «співпрацювати»; definition (to work or act together for a common purpose) is accurate; verb POS matches.
SB-0771,mining,n.,видобуток,Діяльність із вилучення цінних ресурсів (часто мінералів) із землі.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"mining → «видобуток»; definition (extracting valuable resources, often minerals, from the earth) is accurate; noun POS matches."
SB-0422,ecological,adj.,екологічний,"Пов’язаний з екологією, взаємозв’язками організмів і навколишнього середовища.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"ecological → «екологічний»; definition (relating to ecology, the relations of organisms and environment) is accurate; adjective POS matches."
SB-1530,retained,word family,зберігається,"продовжується у вашому зберіганні, використанні чи пам’яті",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,"retained → «зберігається»; definition (continues in your keeping, use or memory) conveys the sense; lowercase/no-period trivial."
SB-0403,doctrine,n.,доктрина,"Сукупність вчень ідеології, найчастіше релігії, або ідеологічного чи релігійного лідера, організації, групи чи тексту.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,doctrine → «доктрина»; definition (body of teachings of an ideology/religion or leader) is accurate; noun POS matches.
SB-0925,profitable,adj.,прибутковий,Отримання прибутку.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,profitable → «прибутковий»; definition (yielding profit) is accurate; adjective POS matches.
SB-0906,prestigious,adj.,престижний,Високого престижу.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,prestigious → «престижний»; definition (of high prestige) is accurate; adjective POS matches.
SB-1405,obtained,word family,отримано,"Отриманий, здобутий або набутий певним способом.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"obtained → «отримано»; definition (received, gained or acquired in some way) is accurate and consistent."
SB-0140,boom,n.,бум,"Низький резонансний звук, наприклад вибух.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,medium,,,,"boom → «бум»; definition (a low resonant sound, e.g. an explosion) selects the sound sense, and the gloss «бум» is consistent with that reading."
SB-1310,worship,"n., v.",поклоніння,Шанувати (божество тощо) з найвищою пошаною та шануванням; виконувати релігійні вправи на честь.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,worship → «поклоніння»; definition (to honour a deity with reverence; perform religious devotions) is accurate; noun/verb POS matches.
SB-0720,long-time,adj.,давній,"Такий, що існує, триває або виконує певну роль протягом тривалого часу.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,long-time → «давній»; definition (existing or performing a role for a long time) is accurate; adjective POS matches.
SB-0911,prevention,n.,профілактика,"Будь-які заходи, спрямовані на обмеження ризиків для здоров’я (такі як інформаційні кампанії, вакцинація, рання діагностика тощо).",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"prevention → «профілактика»; definition (measures to limit health risks: campaigns, vaccination, early diagnosis) is accurate; noun POS matches."
SB-0110,bail,n.,застава,"Забезпечення, як правило, грошова сума, яку обмінюють на звільнення заарештованої особи як гарантію явки цієї особи на суд.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"bail → «застава»; definition (security, usually money, exchanged for an arrested person's release pending trial) is accurate; noun POS matches."
SB-1442,demonstrate,word family,продемонструвати,"Показувати, демонструвати або представляти; довести або зробити очевидним",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"demonstrate → «продемонструвати»; definition (to show, present, or make evident; to prove) is accurate; verb POS matches."
SB-1192,testify,v.,свідчити,Робити заяву або давати свідчення під присягою.,pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,testify → «свідчити»; definition (to make a statement or give evidence under oath) is accurate; verb POS matches.
SB-0294,corruption,n.,корупція,"Неетична адміністративна або виконавча практика (в уряді чи бізнесі), включаючи хабарництво (пропозиція або отримання хабара), конфлікт інтересів, кумівство, розкрадання тощо.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,"corruption → «корупція»; definition (unethical practice incl. bribery, conflict of interest, nepotism) is accurate; noun POS matches."
SB-0586,horn,n.,ріг,"Твердий наріст кератину, який виступає з верхньої частини голови певних тварин, як правило, парний.",pass,pass,pass,pass,pass,pass,pass,pass,pass,clean-candidate,high,,,,horn → «ріг»; definition (hard keratin growth projecting from the head of certain animals) is accurate; noun POS matches.
