id,word,pos,ua,definitionUa,semantic_fidelity,idiomatic_ukrainian,grammar_morphology_syntax_punctuation_word_order,pos_alignment,learner_register,russianism_surzhyk_calque_risk,ua_definition_consistency,pedagogical_accuracy,ui_formatting_integrity,pass_a_disposition,category,confidence,rationale,proposed_target,proposed_value
SB-1241,troubled,adj.,стурбований,"Тривожний, стурбований, змучений турботами.",DEFECT,PASS,PASS,PASS,PASS,PASS,DEFECT,PASS,PASS,P2,semantic-fidelity,medium,"«Тривожний» can mean causing anxiety, while troubled here means worried or burdened by problems.",definitionUa,"Стурбований, занепокоєний або обтяжений проблемами."
SB-1242,trustee,n.,довірена особа,"Особа, якій юридично передано майно в довірчу власність, що використовується або на користь певних осіб (бенефіціарів), або для суспільних потреб; той, кому довірено майно на користь іншого.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1244,turnout,n.,явка,"Кількість або частка людей, які відвідують або беруть участь у події (особливо у виборах) або присутні на місці проведення.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1245,turnover,n.,оборот,"Сума грошей, прийнята як продажі, здійснені за певний період.",PASS,DEFECT,PASS,PASS,PASS,DEFECT,PASS,DEFECT,PASS,P1,calque-russianism,high,"«Сума грошей, прийнята як продажі» is an unidiomatic literal calque.",definitionUa,Загальна сума доходу від продажів за певний період.
SB-1246,twist,"v., n.",крутити,"Повертати кінці чого-небудь, зазвичай нитки, мотузки тощо, у протилежних напрямках, часто із застосуванням сили.",DEFECT,PASS,PASS,DEFECT,PASS,PASS,DEFECT,DEFECT,PASS,P1,pos-alignment,high,"The source is verb and noun, but ua and the definition cover only the verb.",ua+definitionUa,"ua: крутити; поворот | definitionUa: Обертати або скручувати; також поворот, вигин чи несподівана зміна."
SB-1249,undermine,v.,підривати,"Послаблювати або діяти проти; перешкоджати, саботувати.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1250,undoubtedly,adv.,безсумнівно,Без сумніву; однозначно.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1252,unprecedented,adj.,безпрецедентний,"Ніколи раніше не бачив, не робив і не відчував; без прецеденту.",PASS,PASS,DEFECT,DEFECT,PASS,PASS,PASS,PASS,PASS,P1,grammar-syntax,high,"Subjectless masculine past verbs «не бачив, не робив» do not define the adjective.",definitionUa,"Такий, якого раніше не було або який не має відомого прецеденту."
SB-1253,unveil,v.,розкрити,Зняти вуаль з; розкривати; виявити щось приховане.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1254,upcoming,adj.,майбутній,Відбудеться або з'явиться у відносно близькому майбутньому.,PASS,PASS,DEFECT,DEFECT,PASS,PASS,PASS,PASS,PASS,P2,pos-alignment,medium,Future-tense «Відбудеться» does not directly define the adjective.,definitionUa,"Такий, що має відбутися або з’явитися найближчим часом."
SB-1258,utilize,v.,використовувати,Практично використовувати щось для певної мети.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1260,vacuum,n.,вакуум,"Область простору, яка не містить матерії.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1263,vanish,v.,зникати,Стати невидимим або непомітно зникнути з поля зору.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1266,vein,n.,вена,"Кровоносна судина, яка транспортує кров з капілярів назад до серця.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1273,vessel,n.,судно,"Судно для пересування по воді, повітрі або в космосі.",DEFECT,PASS,PASS,PASS,PASS,PASS,DEFECT,DEFECT,PASS,P2,ua-definition-consistency,medium,"Bare «судно» normally suggests watercraft, while the definition extends it to air and space without qualifiers.",ua+definitionUa,"ua: судно; літальний або космічний апарат | definitionUa: Засіб пересування по воді, у повітрі або в космосі."
SB-1277,vice,n.,порок,Погана або аморальна поведінка.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1280,violate,v.,порушувати,Порушувати або нехтувати (правилом або конвенцією).,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1282,virtue,n.,чеснота,Відповідність моральним принципам; відповідність поведінки чи думки вимогам моралі; хороша моральна поведінка.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1288,warehouse,n.,склад,"Місце для зберігання великої кількості продуктів. У логістиці це місце, куди продукти надходять від виробника до роздрібного продавця.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1289,warfare,n.,війна,Ведення війни або збройного конфлікту проти ворога.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1291,warrior,n.,воїн,"Людина, яка активно бере участь у битві, конфлікті чи війні; солдат чи комбатант.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1292,weaken,v.,ослабити,Зробити слабшим або менш сильним.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1293,weave,v.,плести,Сформувати щось шляхом пропускання відрізків або ниток матеріалу один під одним.,DEFECT,PASS,PASS,PASS,PASS,PASS,PASS,DEFECT,PASS,P1,semantic-fidelity,high,Weaving alternates material over and under; the definition says only one under another.,definitionUa,"Утворювати тканину або інший виріб, переплітаючи нитки чи смуги над і під одна одною."
SB-1302,widen,v.,розширити,Зробити широким або ширшим.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1303,widow,n.,вдова,"Особа, яка втратила чоловіка і не одружилася повторно:",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,DEFECT,P2,ui-formatting,medium,The definition ends with a colon instead of terminal punctuation.,definitionUa,"Жінка, чоловік якої помер і яка не одружилася повторно."
SB-1304,width,n.,ширина,Вимірювання розміру чого-небудь з боку в бік.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1310,worship,"n., v.",поклоніння,Шанувати (божество тощо) з найвищою пошаною та шануванням; виконувати релігійні вправи на честь.,DEFECT,PASS,PASS,DEFECT,PASS,PASS,DEFECT,DEFECT,PASS,P1,pos-alignment,high,"The source is noun and verb, but ua is noun-only while the definition is verb-only.",ua+definitionUa,ua: поклоніння; поклонятися | definitionUa: Виявляти найвищу релігійну шану; також акт такого вшанування.
SB-1311,worthwhile,adj.,вартий,"Хороший і достатньо важливий, щоб витратити на нього час, зусилля чи гроші.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1312,worthy,adj.,гідний,"Мати цінність, заслуги або цінність.",PASS,PASS,DEFECT,DEFECT,PASS,PASS,PASS,DEFECT,PASS,P2,pos-alignment,medium,The finite phrase repeats «цінність» and does not directly define the adjective.,definitionUa,"Гідний уваги, поваги або винагороди завдяки своїм якостям."
SB-1316,analysis,word family,аналіз,"Розкладання на компоненти з метою вивчення (складна річ, концепція, теорія тощо).",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1322,available,word family,доступний; наявний,Легко доступний.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1324,concept,word family,поняття; концепція,Абстрактна і загальна ідея; абстракція.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1325,consistent,word family,послідовний; узгоджений; сталий,"Регулярного, надійного характеру.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1327,contract,word family,договір; укладати контракт; скорочуватися,"Угода між двома чи більше сторонами про виконання певної роботи або замовлення, часто тимчасова або на фіксований термін і зазвичай регулюється письмовою угодою.",DEFECT,PASS,PASS,PASS,PASS,PASS,DEFECT,DEFECT,PASS,P1,sense-coverage,high,"The word-family ua lists noun and two verb senses, but the definition covers only an agreement.",definitionUa,Юридична угода; також укладати таку угоду або зменшуватися в розмірі.
SB-1329,data,word family,дані,"Матеріал, записаний і відомий або прийнятий як факти та використаний як основа для міркувань, обговорень або обчислень, представлений у формі чисел і зазвичай структурований (наприклад, статистика).",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1330,definition,word family,визначення,"Виклад значення слова, групи слів, знака чи символу; особливо словникове визначення.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1332,distribution,word family,розподіл; поширення,Акт розповсюдження або стан розповсюдження.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1333,economic,word family,економічний,Що стосується економіки.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1337,evidence,word family,докази; свідчення,"Факти або спостереження, представлені на підтримку твердження.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1338,export,word family,експорт; експортувати,Акт вивезення.,DEFECT,PASS,PASS,DEFECT,PASS,PASS,DEFECT,DEFECT,PASS,P1,pos-alignment,high,"The word-family ua includes noun and verb, but the definition gives only the noun act.",definitionUa,Вивезення товарів за кордон для продажу; також вивозити або передавати дані назовні.
SB-1339,factors,word family,чинники; фактори,"Один із елементів, обставин або впливів, які сприяють досягненню результату.",PASS,PASS,DEFECT,PASS,PASS,PASS,DEFECT,PASS,PASS,P1,number-agreement,high,Plural headword factors is defined with singular «Один із елементів».,definitionUa,"Елементи, обставини або впливи, що сприяють певному результату."
SB-1340,financial,word family,фінансовий,Пов'язані з фінансами.,PASS,PASS,DEFECT,DEFECT,PASS,PASS,PASS,PASS,PASS,P1,number-agreement,high,Plural «Пов’язані» does not agree with singular фінансовий.,definitionUa,"Пов’язаний із фінансами, грошима або управлінням коштами."
SB-1341,function,word family,функція; функціонувати,Що щось робить або для чого використовується.,DEFECT,PASS,PASS,PASS,PASS,PASS,DEFECT,DEFECT,PASS,P1,sense-coverage,high,"The word-family ua includes noun and verb, but the definition covers only the noun sense.",definitionUa,Призначення або роль чогось; також працювати чи діяти належним чином.
SB-1342,identified,word family,визначений; ідентифікований,"Розпізнаний або визначений як конкретна особа, річ чи явище.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1345,individual,word family,окремий; індивідуальний; особа,"Людина, яку вважають самотньою, а не приналежною до групи людей.",DEFECT,DEFECT,PASS,PASS,PASS,DEFECT,PASS,PASS,PASS,P1,semantic-fidelity,high,"«Самотньою» means lonely, not considered separately as an individual.",definitionUa,"Окрема людина, яку розглядають не як частину групи."
SB-1346,interpretation,word family,тлумачення; інтерпретація,Акт тлумачення або пояснення чогось незрозумілого; переклад; версія.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1348,issues,word family,питання; проблеми,"Важливі питання або проблеми, які потребують обговорення чи розв’язання.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1349,labour,word family,праця; робоча сила,"Зусилля, витрачені на певне завдання; трудитися, працювати.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1350,legal,word family,правовий; юридичний,Що стосується права або юристів.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1352,method,word family,метод,"Процес, за допомогою якого виконується завдання; спосіб виконання чогось (з наступним додаванням, до або для мети процесу).",PASS,DEFECT,DEFECT,PASS,PASS,PASS,PASS,DEFECT,PASS,P1,grammar-syntax,high,"The parenthetical «з наступним додаванням, до або для мети процесу» is unintelligible.",definitionUa,Упорядкований спосіб або процедура виконання завдання.
SB-1353,occur,word family,відбуватися; траплятися,Відбутися або мати місце.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1354,percent,word family,відсоток,"На кожну сотню (використовується з попереднім числівником для утворення іменника, що виражає пропорцію).",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1356,policy,word family,політика; стратегічний курс,"Принцип поведінки, який суб’єкт (уряд, організація тощо) застосовує або прагне дотримуватися, особливо якщо формально виражено авторитетним органом.",PASS,DEFECT,DEFECT,PASS,PASS,PASS,PASS,DEFECT,PASS,P1,grammar-syntax,high,«Якщо формально виражено» lacks agreement with політика or принцип and leaves the clause malformed.,definitionUa,"Принцип або курс дій, якого дотримується уряд чи організація, особливо коли його офіційно затверджено."
SB-1357,principle,word family,принцип,Фундаментальне припущення або керівне переконання.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1358,procedure,word family,процедура,Конкретний спосіб виконання завдання.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1359,process,word family,процес; обробляти,"Низка подій, що призводять до результату або продукту.",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1361,research,word family,дослідження; досліджувати,"Старанне розслідування або перевірка з метою пошуку або перегляду фактів, принципів, теорій, застосувань тощо (які наразі доступні або знайомі).",PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1363,role,word family,роль,Очікувана поведінка індивіда в суспільстві.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
SB-1366,significant,word family,значний; суттєвий,Має помітний або великий ефект.,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,clean-candidate,none,high,"Fresh affirmative Pass-A review found the English sense, POS, Ukrainian pair, register, pedagogy, and UI presentation aligned on every rubric axis.",,
